longi;lat;address;type;classOf
-46743381;-23565389;CORIFEU DE AZEVEDO MARQUES, AV., 3596;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46757485;-23648006;NOSSA SENHORA DO BOM CONSELHO, AV., 59;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46415540;-23566660;ESTRADA DO IGUATEMI, 2751;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46413362;-23544553;FRANCISCO PINHEIRO, R., 223;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46693555;-23505511;SANTA MARINA, AV., 2187;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46417100;-23493520;MARECHAL TITO, AV., 3012;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46455667;-23541052;AMERICO SALVADOR NOVELLI, R., 36;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46580246;-23470267;FRANCISCO RODRIGUES. R., 435;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46623176;-23596895;JOAO BAPTISTUSSI, R., 55;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46475762;-23538741;JAPANI,R,7;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46677204;-23497724;CLAVASIO ALVES DA SILVA,AV,683;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46625849;-23629857;ROSA DE MORAIS,R,91;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46579509;-23553466;SERRA DE JAIRE,R,1480;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46469079;-23522008;TANTAS PALAVRAS,R,59;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46647547;-23771766;ITAQUAQUECETUBA,ESTR.,8855 (BELMIRA MARIM,AV.);UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46753932;-23463745;ESTRADA TURISTICA DO JARAGUA,3750;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46595504;-23603258;MARIATH,ALM,R,62;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46753258;-23446363;LIMEIRAS,AL,DAS,46;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46722018;-23537043;QUEIROS FILHO,313;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46772115;-23645701;ODEMIS,R,468;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46760226;-23697405;MARIO MAZAGAO,PROF,AV, 194;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46643606;-23664546;CIDADE DE SANTOS,R,46;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46758672;-23488618;MARCELA ALVES DE CASSIA,R,175;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46753702;-23647799;TEREZA MAIA PINTO;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46499782;-23546886;COELHO DE CASTRO,R,95;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46648857;-23562163;MARQUES LEAO,ALM,R,684;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46395525;-23507804;ILHA DO ARVOREDO,R,10;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46673488;-23469869;JOAQUINA MARIA SANTOS,R,198;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46652604;-23870750;JOAO LANGI, R,150;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46393025;-23583376;EDUARDO REUTER,R,678;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46595127;-23536554;CELSO GARCIA,AV,1749;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46651286;-23524356;BORACEA,R,270;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46691544;-23470312;PARAPUA,R,1646;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46744962;-23653172;MAPORE,R,352;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46490063;-23522787;JOSE SILVA ALCANTARA FILHO,R,210;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46733746;-23576598;CABRAL DE MENEZES,R,51;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46622997;-23569025;LACERDA FRANCO,AV,791;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46686198;-23674009;ARNALDO MAGNICARO,R,1254;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46763382;-23636472;JORGE OZI,R,211;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46777063;-23633714;JOVIANO PACHECO AGUIAR,DR,R,255;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46520533;-23504946;CANGAIBA,AV,3722;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46610494;-23503837;JOSE PEREIRA JORGE,R,305;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46396064;-23588073;TEXTEIS,DOS,AV,3765;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46482620;-23514689;BARTOLOMEU SOARES,R,16;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46664166;-23488745;LAVINIO SALLES ARCURI,R,120;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46659503;-23504022;VICHY,R,468;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46404006;-23579958;CADERNO DE VIAGEM,R,55;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46418760;-23594432;PONTE DA AMIZADE,R,2;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46396326;-23562924;JORGE MARACCINI PONFILIO,R,S/N;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46531425;-23513062;MERCEDES LOPES,R,989;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46704852;-23770364;CONSTELACAO DO ESQUADRO,R,5;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46672583;-23780111;JOAO CARLOS DE OLIVEIRA,R,3;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46724836;-23493315;LIGACAO,DA,R,95;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46746592;-23671269;BALTAZAR DE SA,R,383;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46672943;-23820998;LUIS CARLOS ALMEIDA,R,51;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46792838;-23694929;CICLADES,R,250;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46698655;-23634912;ALEXANDRE DUMAS,R,719;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46637221;-23493950;COPACABANA,R,185;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46764276;-23719939;TAQUANDAVA,AV,31;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46639972;-23690579;PASCOAL GRIECO,R,366;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46366524;-23503723;KEMEL ADDAS,AV,1031;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46464835;-23554316;FRANCISCO MUNHOZ F,DR,AV,379;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46433011;-23504474;MOACIR D. ITAPICURU,1008;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46503068;-23535668;FREDERICO BROTERO,DR,R,22;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46461874;-23500430;JOSE BARGAS,R,143;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46463090;-23611173;SOL,R,45;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46406535;-23586364;TEXTEIS,DOS,AV,512;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46637988;-23647430;COMERCIARIOS,DOS,R,236;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46734104;-23441453;TAIPAS,ESTRADA DE (ESQ. R PAULO ARENTINO)1648;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46694947;-23849977;NOSSA SENHORA APARECIDA,R,342;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46604677;-23464419;VIRGILIA R A C PINTO,PROFA,AV,555;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46512704;-23514631;LUIS ASSON,165;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46702714;-23483349;FELICIANO DOMINGUES,PE,R,90;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46661834;-23647305;SANTA CATARINA,AV,1523;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46382562;-23579922;MANOEL OLIVEIRA RAMOS,R, S/N;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46398862;-23522490;JOAO NERY,D,ESTR,3462;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46575142;-23570175;FAROL PAULISTANO,R,410;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46629994;-23475452;JEAN BUFF,ENG,R,126;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46720918;-23469815;POVOADO DO RIO NOVO,R,1778;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46605600;-23638072;LAFAIETE DE SOUZA CAMARGO,DR,R,40;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46713901;-23445946;JOAO AMADO COUTINHO,R,400;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46713901;-23445946;JOAO AMADO COUTINHO,R,400;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46526054;-23522081;COREMU,R,63;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46476222;-23488993;ANTONIO DE FREITAS TOLEDO, R., 170;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46487274;-23622059;AUGUSTIN LUBERTI, 1102 (ANTIGA DOIS,AV,1102);UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46492738;-23623076;LEVI LANDAU,R,23;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46417847;-23564540;FRANCISCO CARDOSO JR,R,10;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46391308;-23597447;GONCALVES NINA,R,58;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46429646;-23547829;SILVIANOPOLIS,R,370;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46660602;-23734112;SAO PAULO,AV, 23-A;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46637560;-23651657;ARMANDO DE ARRUDA PEREIRA,ENG,AV,2944;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46457297;-23579369;MALMEQUER DO CAMPO,R, 214;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46396397;-23610905;FRANCISCO JOSE VIANA,R,708;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46409096;-23542987;COSME DEODATO TADEU,PROF,R,90;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46415116;-23545177;CARLOS RUHL,CTE,R,189;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46663617;-23653809;CONTOS GAUCHESCOS,R,630;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46764239;-23562371;GUSTAVO BERTHIER,AV,155;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46507678;-23600493;POEMA DAS AMERICAS,R,12;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46559831;-23588139;PLANALTO DA CONQUISTA,R,80;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46567139;-23595959;PARAMU,R,398;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46776754;-23747177;ALBERGATE CAPANELLI,R,2200;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46629676;-23461770;HORTO, R, DO,S/N;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46641553;-23556468;HUMAITA,R,520;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46493347;-23501684;OLAVO EGIDIO SOUZA ARANHA,AV,630;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46508823;-23620781;BATISTA FERGUSIO,R,1016;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46651898;-23531575;VITORINO CARMILO,R,599;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46522494;-23612501;ORATORIO,DO,AV,6557;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46658644;-23476153;WALFRIDO DE CARVALHO,CEL,R,S/N;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46414817;-23563786;INACIO DE MOMTEIRO, S/N;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46400177;-23494092;JOSE LEVI SOBRINHO,MAJ,PCA,139;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46454974;-23538945;AMERICO SALVADOR NOVELLI,R,265;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46580114;-23474310;SAO GERALDINO,R,222;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46408168;-23504400;DOMINGUES VIDIGAL,97;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46771004;-23640885;THOMAS DE ARAUJO,R,53;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46792039;-23666198;VITORIANO PALHARES,R,221;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46772212;-23671188;FERES BECHARA,R,506;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46775085;-23683041;SERAFIM ALVARES,R,46;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46780622;-23641910;FREI XISTO TEUBER,R,50;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46780072;-23692989;PIETRO DA MILANO,R,100;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46738671;-23681333;DINAR,R,51;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46585621;-23452484;HUM,R,19;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46653156;-23709744;DARCI BARCELOS,DR.,R,37;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46769865;-23718069;FRANCISCO HOMEM DEL REI,R,87;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46417378;-23536022;CLAUDIO DA COSTA,R,54;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46392503;-23541664;PACHECO ARANHA,R,04;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46790896;-23583292;CANDIDO FONTOURA,R,620;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46576336;-23485505;FRANCISCO PEIXOTO BIZERRA,R,400;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46491506;-23554330;OSVALDO VALLE CORDEIRO,AV,245;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46385211;-23503315;GENERAL PEREIRA DE BERREDO,R.,275;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46712124;-23771107;PLEIADES,DAS,R,S/N;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46408536;-23511853;CRESCENTE,R,97;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46789576;-23730480;PAIVA MANSO,DE,BR,R,200;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46456475;-23616439;MARCOS GONCALVES CORREA,R,25;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46686264;-23741988;JOAO PAULO BARRETO,R,131;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46740970;-23656291;JOAO FERNANDES CAMISA NOVA JR.,R,865;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46720504;-23477060;FEIZ ZARZUR,COM,S/N;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46704621;-23722254;CARLOS PEZZOLO,DR,S/N;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46762187;-23678166;ESTRADA M' BOI MIRIM,3301;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46471633;-23601362;JOSE RODRIGUES SANTAREM,AV,464;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46463245;-23626011;JOSE DE ARAUJO VIEIRA,R,61;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46779087;-23671014;COSTA NOVA DO PRADO,R,92;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46452307;-23608385;SOMOS TODOS IGUAIS,R, 330;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46452905;-23612222;PERAMIRIM,R,1;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46456902;-23561903;PONTA DE LUCENA,R,330;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46452307;-23608385;SOMOS TODOS IGUAIS,R, 330;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46615556;-23612160;DOMINGOS DE ROGATIS,R,187;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46774920;-23575297;PAULO MARANHAO,R,444;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46462098;-23512369;TREVO STA MARIA,R,79;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46751551;-23868640;MABEL NORMANDO,R,122;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46429597;-23603342;BENTO GUELFI, AV,1100;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46379916;-23494881;JOSE DA CRUZ CAMARGO,R,174;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46751633;-23622934;FRANCISCO SALES,R,10;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46589715;-23418473;CLOVIS SALGADO,R,220;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46785231;-23653152;SEBASTIAO ADVINCULA CUNHA,470;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46670598;-23753251;HENRY ARTHUR JONES,R,201;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46743255;-23879324;BENEDITO SCHUNCK,ESTR,08;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46421214;-23529885;MANOEL TEODORO XAVIER,R,138;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46395555;-23546737;FRANCISCO NUNES CUBAS,R,60;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46575031;-23430922;NOVA PAULISTA,AV,561;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46580104;-23435291;ANTONIO PICCAROLO,R, 41;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46757092;-23653552;JOAO FUGULIM,R,338;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46515914;-23591570;PEDRO DE CASTRO VELHO,R,523;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46539564;-23599363;ERVA IMPERIAL,R,501;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46700579;-23492812;PETRONIO PORTELA,MIN,AV,663;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46690298;-23461814;SANTANA DO ARACUAI,R,160;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46787445;-23691942;JOAO DE ALMADA,R,25;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46455845;-23576490;CARMEM CARDOSO BORDINI,R,184;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46757038;-23691596;IGNACIO LIMAS,R,11;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46696028;-23465527;ALMIR DEHAR,AV,201;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46704938;-23743565;ROQUE DO PARAGUASSU,R,190;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46397352;-23515128;ANTONIO LEME DA GUERRA,R,182;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46748695;-23445919;PEDRO RAVARA,R,11A;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46711437;-23783116;FORTE DE LADARIO,R,61;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46509798;-23559758;COSTEIRA,R,572;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46499481;-23589591;CAMPO FLORIDO,R,482;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46516140;-23583678;MIGUEL BASTOS SOARES,R,365;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46588562;-23505151;SOBRAL JUNIOR,R,452;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46751259;-23594344;BONIFACIO VERONESE,R,10;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46595688;-23448588;AIAMOPOLO  LOBO,R,60;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46759440;-23688112;TEMAS,DOS,R,25;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46493416;-23481916;LUCAS GONCALVES,R, 13;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46673017;-23460263;JOSE DA COSTA GAVIAO,R,150;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46447991;-23487565;SERRA DA JURUOCA,R,36;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46762163;-23664866;GUTEMBERG JOSE FERREIRA,R,500;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46636549;-23659608;ARMANDO DE ARRUDA PEREIRA,ENG,AV, 4004;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-46789484;-23652956;SORIANO ALBUQUERQUE,R,77;UNIDADE BASICA DE SAUDE;UBS/POSTO DE SAUDE/CENTRO DE SAUDE
